,flaw_geometry,flaw_orientation,flaw_location,flaw_theta,flaw_depth,flaw_length,K_r,L_r,K_r_allowable
51,thin_pipe,axial,external_surface,90,6.1000000000000005,40,0.2366577100612316,0.9377054862256284,0.7021301077100114
52,thin_pipe,axial,external_surface,90,6.2,40,0.23856174174936087,0.9419553638334428,0.6980059691697904
53,thin_pipe,axial,external_surface,90,6.300000000000001,40,0.24044987844023627,0.9462531986981096,0.6937828453178106
54,thin_pipe,axial,external_surface,90,6.4,40,0.24232247793545875,0.9505997375491935,0.6894985671293437
55,thin_pipe,axial,external_surface,90,6.5,40,0.2441798835136523,0.9549957419602164,0.6850815148984877
56,thin_pipe,axial,external_surface,90,6.6000000000000005,40,0.2460224246895061,0.9594419887089829,0.6806139797724242
57,thin_pipe,axial,external_surface,90,6.7,40,0.24785041792051205,0.963939270148283,0.6760099276187844
58,thin_pipe,axial,external_surface,90,6.800000000000001,40,0.24966416726564658,0.9684883945873188,0.6713405882078861
59,thin_pipe,axial,external_surface,90,6.9,40,0.25146396499983986,0.9730901866842177,0.6665523011273011
60,thin_pipe,axial,external_surface,90,7.0,40,0.25325009218771116,0.9777454878500027,0.6616762264331788
61,thin_pipe,axial,external_surface,90,7.1000000000000005,40,0.2550228192197288,0.982455156664416,0.6566934939875855
62,thin_pipe,axial,external_surface,90,7.2,40,0.2567824063136615,0.9872200693039928,0.6516061301206303
63,thin_pipe,axial,external_surface,90,7.300000000000001,40,0.2585291039839281,0.992041119982813,0.6464192643443765
