,K_r,K_r_allowable,L_r,component,final_flaw_depth,final_flaw_length,flaw_geometry,flaw_location,flaw_orientation,flaw_theta,initial_flaw_depth,initial_flaw_length,service_life
3,,,,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",,20,thin_pipe,external_surface,circumferential,90,24.900000000000002,20,6
4,0.2412596782117552,0.0,1.0970657074816652,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",17.900893846078706,25,thin_pipe,external_surface,circumferential,90,17.900000000000002,25,6
5,0.3022483182415006,0.29186654082056923,1.080837907353345,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",16.153905978319763,30,thin_pipe,external_surface,circumferential,90,16.0,30,6
6,0.34701898615216614,0.3448068277753869,1.0630690214965985,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",14.751805283123389,35,thin_pipe,external_surface,circumferential,90,12.5,35,6
7,0.37771317655802933,0.37264603756306536,1.054892310180986,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",13.793451333613115,40,thin_pipe,external_surface,circumferential,90,4.9,40,6
8,0.41693862176380153,0.3844009818354024,1.0516384413489652,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",12.585253381047893,50,thin_pipe,external_surface,circumferential,90,2.7,50,6
9,0.4461353283701396,0.31534416648556257,1.0725540884461264,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",12.14345970284163,60,thin_pipe,external_surface,circumferential,90,2.3,60,6
10,0.5125006227658909,0.0,1.181469664121906,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",12.576261636181162,80,thin_pipe,external_surface,circumferential,90,2.0,80,6
11,0.5576470162773096,0.0,1.2104885195497677,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",12.138480614669243,100,thin_pipe,external_surface,circumferential,90,1.8,100,6
12,0.6751352585887888,0.0,1.467395377662756,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",13.916006752012011,120,thin_pipe,external_surface,circumferential,90,1.7000000000000002,120,6
13,0.6506208989752864,0.0,1.2447183569599065,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",11.278865361330274,150,thin_pipe,external_surface,circumferential,90,1.5,150,6
14,0.928090075347088,0.0,1.6853993830641383,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",14.084948519784074,180,thin_pipe,external_surface,circumferential,90,1.4,180,6
15,0.34306282083555545,0.7897471185944934,0.8341582091293102,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",4.547124528056905,200,thin_pipe,external_surface,circumferential,90,1.2000000000000002,200,6
0,0.6362462487326863,0.6316588361860966,1.0009576817890176,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",44.304873509949296,5,thin_pipe,external_surface,axial,90,7.5,5,6
1,0.46797454101416197,0.32202968687027966,1.0703176798123777,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",23.98987439897311,10,thin_pipe,external_surface,axial,90,6.7,10,6
2,0.42204462590714237,0.4204089626245338,1.0423156939108602,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",19.507179452868346,15,thin_pipe,external_surface,axial,90,6.4,15,6
3,0.39531016612277653,0.34482127167235826,1.063064583119425,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",17.11781385857767,20,thin_pipe,external_surface,axial,90,6.2,20,6
4,0.371575984589241,0.3419684329789835,1.0639430867498958,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",15.123900438406139,25,thin_pipe,external_surface,axial,90,6.0,25,6
5,0.36051694718341504,0.27856847747819724,1.0858622388616495,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",14.236987640769765,30,thin_pipe,external_surface,axial,90,5.9,30,6
6,0.35002776406420194,0.0,1.097985526348239,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",13.420540428282466,35,thin_pipe,external_surface,axial,90,5.800000000000001,35,6
7,0.3307844812424224,0.32199906775616305,1.070327848869468,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",11.985387154223568,40,thin_pipe,external_surface,axial,90,5.6000000000000005,40,6
8,0.3220113709946472,0.0,1.0991432675137873,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",11.358023157989455,50,thin_pipe,external_surface,axial,90,5.5,50,6
9,0.3058640036118252,0.28018297531548186,1.0852376139903714,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",10.247414692759028,60,thin_pipe,external_surface,axial,90,5.300000000000001,60,6
10,0.29126018621297056,0.16027061338762133,1.09317487698811,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",9.292172882865211,80,thin_pipe,external_surface,axial,90,5.1000000000000005,80,6
11,0.2844422531249443,0.0,1.1087256786397754,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",8.862210402718047,100,thin_pipe,external_surface,axial,90,5.0,100,6
12,0.2779050557114921,0.0,1.1124949558767452,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",8.459494178217053,120,thin_pipe,external_surface,axial,90,4.9,120,6
13,0.2655684593805583,0.12128269617430684,1.0933147831624304,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",7.72493709760793,150,thin_pipe,external_surface,axial,90,4.7,150,6
14,0.25972421001574975,0.26749953427071665,1.090249277851241,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",7.3886079940475,180,thin_pipe,external_surface,axial,90,4.6000000000000005,180,6
15,0.25972421001574975,0.0,1.1004105164217022,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",7.3886079940475,200,thin_pipe,external_surface,axial,90,4.6000000000000005,200,6
0,0.2899612384746667,0.0,1.2140423226163317,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",23.634651568689655,5,thin_pipe,embedded,circumferential,90,6.5,5,6
1,0.24922233068174554,0.6604302571206744,0.9789350435391365,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",10.377962619702476,10,thin_pipe,embedded,circumferential,90,6.4,10,6
2,0.30919249959533357,0.0,1.1053758134242786,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",9.36929350470153,15,thin_pipe,embedded,circumferential,90,3.7,15,6
3,0.34502117302226815,0.0,1.1089599461299717,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",7.929552435076558,20,thin_pipe,embedded,circumferential,90,2.9000000000000004,20,6
4,0.3641724007796144,0.0,1.123384879875448,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",7.15718376940217,25,thin_pipe,embedded,circumferential,90,2.6,25,6
5,0.36956845195042043,0.0,1.1032791660960501,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",6.409280048490512,30,thin_pipe,embedded,circumferential,90,2.4000000000000004,30,6
6,0.37920947053911,0.0,1.1367553623560043,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",6.216354813485024,35,thin_pipe,embedded,circumferential,90,2.3,35,6
7,0.35195991486506595,0.5768249024663733,1.0100390594934958,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",5.027997655596482,40,thin_pipe,embedded,circumferential,90,2.1,40,6
8,0.3635789086437604,0.3527070975114652,1.0606768023621054,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",4.970129568960383,50,thin_pipe,embedded,circumferential,90,2.0,50,6
9,0.3682397874721111,0.2889482248094957,1.081918863079456,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",4.8169860681061705,60,thin_pipe,embedded,circumferential,90,1.9000000000000001,60,6
10,0.4202335451631023,0.0,1.2989901893111568,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",5.500820167013725,80,thin_pipe,embedded,circumferential,90,1.8,80,6
11,0.4012352477361048,0.0,1.1845774990606497,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",4.74244853671655,100,thin_pipe,embedded,circumferential,90,1.6,100,6
12,0.45982266695071605,0.0,1.409497776067787,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",5.471938249340529,120,thin_pipe,embedded,circumferential,90,1.5,120,6
13,0.4901366780401807,0.0,1.4537253307845348,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",5.4298229699776135,150,thin_pipe,embedded,circumferential,90,1.3,150,6
14,0.4595522929757296,0.0,1.2152952259525922,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",4.4423729162578915,180,thin_pipe,embedded,circumferential,90,1.1,180,6
15,0.4848684124017192,0.0,1.2342483431736349,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",4.462556352516658,200,thin_pipe,embedded,circumferential,90,1.0,200,6
0,0.2900588126475181,0.0,1.2140423226163317,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",23.634651568689655,5,thin_pipe,embedded,axial,90,6.5,5,6
1,0.24955365394969414,0.6604302571206744,0.9789350435391365,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",10.377962619702476,10,thin_pipe,embedded,axial,90,6.4,10,6
2,0.3094905134842056,0.0,1.1053758134242786,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",9.36929350470153,15,thin_pipe,embedded,axial,90,3.7,15,6
3,0.34536498726915116,0.0,1.1089599461299717,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",7.929552435076558,20,thin_pipe,embedded,axial,90,2.9000000000000004,20,6
4,0.36454207048240383,0.0,1.123384879875448,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",7.15718376940217,25,thin_pipe,embedded,axial,90,2.6,25,6
5,0.3699469888366291,0.0,1.1032791660960501,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",6.409280048490512,30,thin_pipe,embedded,axial,90,2.4000000000000004,30,6
6,0.37959900443847,0.0,1.1367553623560043,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",6.216354813485024,35,thin_pipe,embedded,axial,90,2.3,35,6
7,0.3523836986759396,0.5768249024663733,1.0100390594934958,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",5.027997655596482,40,thin_pipe,embedded,axial,90,2.1,40,6
8,0.36394697551096283,0.3527070975114652,1.0606768023621054,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",4.970129568960383,50,thin_pipe,embedded,axial,90,2.0,50,6
9,0.3686078564413854,0.2889482248094957,1.081918863079456,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",4.8169860681061705,60,thin_pipe,embedded,axial,90,1.9000000000000001,60,6
10,0.420645667368763,0.0,1.2989901893111568,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",5.500820167013725,80,thin_pipe,embedded,axial,90,1.8,80,6
11,0.401612409551713,0.0,1.1845774990606497,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",4.74244853671655,100,thin_pipe,embedded,axial,90,1.6,100,6
12,0.46024370070381015,0.0,1.409497776067787,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",5.471938249340529,120,thin_pipe,embedded,axial,90,1.5,120,6
13,0.49055905877767314,0.0,1.4537253307845348,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",5.4298229699776135,150,thin_pipe,embedded,axial,90,1.3,150,6
14,0.45991805678072306,0.0,1.2152952259525922,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",4.4423729162578915,180,thin_pipe,embedded,axial,90,1.1,180,6
15,0.4852360683922135,0.0,1.2342483431736349,"75ft Bare jt.  - protected, OuterDia, max_dam, @avg elev 48.9",4.462556352516658,200,thin_pipe,embedded,axial,90,1.0,200,6
